WARNING: unknown options '-m tpr2.8.pp'
Nr.	Sequence	Len	Score	P-value	E-value	Probab	#	Description	pos:score ...
5325	QRO86133.1	 393	   1.0	 5.0E-01	 2.8E+03 	  0.00%	 1	XRE family transcriptional regulator [Mammaliicoccus vitulinus]	  153: 5.0e-01
5326	VED68927.1	 294	   1.0	 5.0E-01	 2.9E+03 	  0.00%	 1	positive transcriptional regulator MutR family [Staphylococcus pseudintermedius]	  193: 5.0e-01
5327	CCI62541.1	 295	   1.0	 5.1E-01	 2.9E+03 	  0.00%	 1	HTH-type transcriptional regulator rgg [Streptococcus dysgalactiae subsp. equisimilis AC-2713]	  227: 5.1e-01
5328	AGU72452.1	 293	   1.0	 5.1E-01	 2.9E+03 	  0.00%	 1	putative transcriptional regulator [Streptococcus constellatus subsp. pharyngis C232]	   50: 5.1e-01
5329	AGU79576.1	 293	   1.0	 5.1E-01	 2.9E+03 	  0.00%	 1	putative transcriptional regulator [Streptococcus constellatus subsp. pharyngis C1050]	   50: 5.1e-01
5330	AGU74208.1	 293	   1.0	 5.1E-01	 2.9E+03 	  0.00%	 1	putative transcriptional regulator [Streptococcus constellatus subsp. pharyngis C818]	   50: 5.1e-01
5331	EEQ66780.1	 294	   0.9	 5.2E-01	 3.0E+03 	  0.00%	 1	transcriptional regulator [Lactobacillus paracasei subsp. paracasei 8700:2]	   71: 5.2e-01
5332	EKP96620.1	 294	   0.9	 5.2E-01	 3.0E+03 	  0.00%	 1	XRE family transcriptional regulator [Lactobacillus casei 12A]	   71: 5.2e-01
5333	AKU60459.1	 294	   0.9	 5.2E-01	 3.0E+03 	  0.00%	 1	transcriptional regulator [Lactobacillus paracasei]	   71: 5.2e-01
5334	ARE44817.1	 294	   0.9	 5.2E-01	 3.0E+03 	  0.00%	 1	XRE family transcriptional regulator [Lactobacillus paracasei]	   71: 5.2e-01
5335	ASU13221.1	 294	   0.9	 5.2E-01	 3.0E+03 	  0.00%	 1	XRE family transcriptional regulator [Lactobacillus paracasei]	   71: 5.2e-01
5336	AWR91615.1	 294	   0.9	 5.2E-01	 3.0E+03 	  0.00%	 1	XRE family transcriptional regulator [Lacticaseibacillus paracasei]	   71: 5.2e-01
5337	AYP99403.1	 313	   0.9	 5.2E-01	 3.0E+03 	  0.00%	 1	Rgg/GadR/MutR family transcriptional regulator (plasmid) [Lactobacillus fermentum]	   98: 5.2e-01
5338	BBF75233.1	 294	   0.9	 5.2E-01	 3.0E+03 	  0.00%	 1	transcriptional regulator [Lactobacillus paracasei]	   71: 5.2e-01
5339	AZS18140.1	 275	   0.9	 5.2E-01	 3.0E+03 	  0.00%	 1	helix-turn-helix domain-containing protein [Paenibacillus lutimineralis]	    5: 5.2e-01
5340	QDR75504.1	 294	   0.9	 5.2E-01	 3.0E+03 	  0.00%	 1	Rgg/GadR/MutR family transcriptional regulator [Lactobacillus paracasei]	   71: 5.2e-01
5341	QEM98635.1	 294	   0.9	 5.2E-01	 3.0E+03 	  0.00%	 1	Rgg/GadR/MutR family transcriptional regulator [Lactobacillus paracasei]	   71: 5.2e-01
5342	QJS42505.1	 253	   0.9	 5.2E-01	 3.0E+03 	  0.00%	 1	helix-turn-helix domain-containing protein [Enterococcus faecium]	   30: 5.2e-01
5343	QKE87081.1	 253	   0.9	 5.2E-01	 3.0E+03 	  0.00%	 1	helix-turn-helix domain-containing protein [Enterococcus faecium]	   30: 5.2e-01
5344	QKK94093.1	 294	   0.9	 5.2E-01	 3.0E+03 	  0.00%	 1	Rgg/GadR/MutR family transcriptional regulator [Lactobacillus paracasei]	   71: 5.2e-01
5345	QOR67124.1	 337	   0.9	 5.2E-01	 3.0E+03 	  0.00%	 1	helix-turn-helix transcriptional regulator [Bacillus sp. HD4P25]	  140: 5.2e-01
5346	QPC24266.1	 294	   0.9	 5.2E-01	 3.0E+03 	  0.00%	 1	Rgg/GadR/MutR family transcriptional regulator [Lacticaseibacillus paracasei subsp. tolerans]	   71: 5.2e-01
5347	ABB15388.1	 257	   0.9	 5.3E-01	 3.0E+03 	  0.00%	 1	transcriptional regulator, AraC family [Carboxydothermus hydrogenoformans Z-2901]	    9: 5.3e-01
5348	QEY06555.1	 292	   0.9	 5.3E-01	 3.0E+03 	  0.00%	 1	Rgg/GadR/MutR family transcriptional regulator [Streptococcus ratti]	  122: 5.3e-01
5349	AND80074.1	 296	   0.9	 5.4E-01	 3.1E+03 	  0.00%	 1	transcriptional regulator [Streptococcus pantholopis]	  244: 5.4e-01
5350	AQP43036.1	 286	   0.9	 5.5E-01	 3.2E+03 	  0.00%	 1	positive transcriptional regulator MutR familyprotein [Streptococcus gallolyticus subsp. gallolyticus DSM 16831]	  253: 5.5e-01
5351	ARE18686.1	 270	   0.9	 5.5E-01	 3.1E+03 	  0.00%	 1	Transcriptional regulator xre family [Lactococcus cremoris]	   77: 5.5e-01
5352	ASZ16830.1	 262	   0.9	 5.5E-01	 3.2E+03 	  0.00%	 1	XRE family transcriptional regulator [Bacillus cereus]	   66: 5.5e-01
5353	AXN65821.1	 270	   0.9	 5.5E-01	 3.1E+03 	  0.00%	 1	Transcriptional regulator xre family [Lactococcus cremoris]	   77: 5.5e-01
5354	QTB94690.1	 270	   0.9	 5.5E-01	 3.1E+03 	  0.00%	 1	helix-turn-helix domain-containing protein [Lactococcus cremoris]	   77: 5.5e-01
5355	QTB96180.1	 270	   0.9	 5.5E-01	 3.1E+03 	  0.00%	 1	helix-turn-helix domain-containing protein [Lactococcus cremoris]	   77: 5.5e-01
5356	SQF43187.1	 296	   0.9	 5.5E-01	 3.2E+03 	  0.00%	 1	putative transcriptional regulator MutR [Streptococcus lutetiensis]	  200: 5.5e-01
5357	SQG58313.1	 296	   0.9	 5.5E-01	 3.2E+03 	  0.00%	 1	putative transcriptional regulator MutR [Streptococcus lutetiensis]	  200: 5.5e-01
5358	SQG80339.1	 286	   0.9	 5.5E-01	 3.2E+03 	  0.00%	 1	XRE family transcriptional regulator [Streptococcus gallolyticus]	  253: 5.5e-01
5359	VEB80078.1	 296	   0.9	 5.5E-01	 3.2E+03 	  0.00%	 1	putative transcriptional regulator MutR [Streptococcus lutetiensis]	  200: 5.5e-01
5360	VTS96901.1	 296	   0.9	 5.5E-01	 3.2E+03 	  0.00%	 1	putative transcriptional regulator MutR [Streptococcus lutetiensis]	  200: 5.5e-01
5361	ALQ69204.1	 262	   0.8	 5.6E-01	 3.2E+03 	  0.00%	 1	XRE family transcriptional regulator [Bacillus thuringiensis]	    5: 5.6e-01
5362	AWY99267.1	 250	   0.8	 5.6E-01	 3.2E+03 	  0.00%	 1	XRE family transcriptional regulator [Blautia argi]	  174: 5.6e-01
5363	VDZ39776.1	 251	   0.8	 5.6E-01	 3.2E+03 	  0.00%	 1	Phage transcriptional repressor [Streptococcus dysgalactiae subsp. dysgalactiae]	   98: 5.6e-01
5364	ADU32080.1	 264	   0.8	 5.7E-01	 3.3E+03 	  0.00%	 1	helix-turn-helix domain protein [Bacillus cellulosilyticus DSM 2522]	  188: 5.7e-01
5365	AEU39691.1	 273	   0.8	 5.7E-01	 3.3E+03 	  0.00%	 1	phage repressor [Lactococcus lactis subsp. cremoris A76]	   80: 5.7e-01
5366	ALU14496.1	 256	   0.8	 5.7E-01	 3.2E+03 	  0.00%	 1	HTH domain-containing protein [Eubacterium limosum]	   50: 5.7e-01
5367	AQP41476.1	 260	   0.8	 5.7E-01	 3.3E+03 	  0.00%	 1	phage transcriptional repressor [Streptococcus gallolyticus subsp. gallolyticus DSM 16831]	    7: 5.7e-01
5368	QDR73066.1	 266	   0.8	 5.7E-01	 3.3E+03 	  0.00%	 1	helix-turn-helix transcriptional regulator [Limosilactobacillus reuteri]	   56: 5.7e-01
5369	SQG78758.1	 260	   0.8	 5.7E-01	 3.3E+03 	  0.00%	 1	Phage transcriptional repressor [Streptococcus gallolyticus]	    7: 5.7e-01
5370	CAD0130825.1	 287	   0.8	 5.7E-01	 3.2E+03 	  0.00%	 1	MutR family transcriptional regulator [Streptococcus thermophilus]	   73: 5.7e-01
5371	AGK71599.1	 283	   0.8	 5.8E-01	 3.3E+03 	  0.00%	 1	putative transcriptional regulator [Streptococcus cristatus AS 1.3089]	   71: 5.8e-01
5372	AHI11692.1	 255	   0.8	 5.8E-01	 3.3E+03 	  0.00%	 1	hypothetical protein LBH_0680 [Lactobacillus helveticus H9]	  185: 5.8e-01
5373	AVH46591.1	 308	   0.8	 5.8E-01	 3.3E+03 	  0.00%	 1	XRE family transcriptional regulator [Staphylococcus haemolyticus]	    9: 5.8e-01
5374	BBD47883.1	 334	   0.8	 5.8E-01	 3.4E+03 	  0.00%	 1	hypothetical protein LpgJCM5343_02360 [Lactobacillus paragasseri]	   90: 5.8e-01
5375	QPI79958.1	 277	   0.8	 5.8E-01	 3.3E+03 	  0.00%	 1	helix-turn-helix transcriptional regulator [Bacillus paranthracis]	   81: 5.8e-01
5376	QQP28685.1	 272	   0.8	 5.8E-01	 3.3E+03 	  0.00%	 1	helix-turn-helix transcriptional regulator [Lactobacillus ultunensis]	   82: 5.8e-01
5377	QQT04669.1	 284	   0.8	 5.8E-01	 3.3E+03 	  0.00%	 1	quorum-sensing system transcriptional regulator Rgg2 [Streptococcus dysgalactiae]	   80: 5.8e-01
5378	SQI48404.1	 283	   0.8	 5.8E-01	 3.3E+03 	  0.00%	 1	putative transcriptional regulator [Streptococcus cristatus]	   71: 5.8e-01
5379	AEJ24368.1	 287	   0.8	 5.9E-01	 3.4E+03 	  0.00%	 1	transcriptional regulator [Streptococcus equi subsp. zooepidemicus ATCC 35246]	  238: 5.9e-01
5380	AFV71540.1	 303	   0.8	 5.9E-01	 3.4E+03 	  0.00%	 1	Cro/Cl family transcriptional regulator [Streptococcus agalactiae]	   24: 5.9e-01
5381	AFV12032.1	 360	   0.8	 5.9E-01	 3.4E+03 	  0.00%	 1	helix-turn-helix type-3-like protein [Thermacetogenium phaeum DSM 12270]	   12: 5.9e-01
5382	CCI62055.1	 284	   0.8	 5.9E-01	 3.4E+03 	  0.00%	 1	HTH-type transcriptional regulator rgg [Streptococcus dysgalactiae subsp. equisimilis AC-2713]	   22: 5.9e-01
5383	BAV03035.1	 257	   0.8	 5.9E-01	 3.4E+03 	  0.00%	 1	transcriptional repressor DicA [Lactococcus garvieae]	  119: 5.9e-01
5384	QET82222.1	 284	   0.8	 5.9E-01	 3.4E+03 	  0.00%	 1	helix-turn-helix domain-containing protein [Streptococcus dysgalactiae]	   22: 5.9e-01
5385	QJD61479.1	 284	   0.8	 5.9E-01	 3.4E+03 	  0.00%	 1	helix-turn-helix domain-containing protein [Streptococcus dysgalactiae subsp. equisimilis]	   22: 5.9e-01
5386	QJD63389.1	 284	   0.8	 5.9E-01	 3.4E+03 	  0.00%	 1	helix-turn-helix domain-containing protein [Streptococcus dysgalactiae subsp. equisimilis]	   22: 5.9e-01
5387	QJR38795.1	 284	   0.8	 5.9E-01	 3.4E+03 	  0.00%	 1	helix-turn-helix domain-containing protein [Streptococcus dysgalactiae subsp. equisimilis]	   22: 5.9e-01
5388	QUQ78161.1	 255	   0.8	 5.9E-01	 3.4E+03 	  0.00%	 1	LexA repressor [Streptococcus equi subsp. zooepidemicus]	   84: 5.9e-01
5389	QTC12172.1	 255	   0.8	 5.9E-01	 3.4E+03 	  0.00%	 1	LexA repressor [Streptococcus equi subsp. zooepidemicus]	   84: 5.9e-01
5390	SQF66496.1	 284	   0.8	 5.9E-01	 3.4E+03 	  0.00%	 1	transcriptional regulator [Streptococcus dysgalactiae subsp. equisimilis]	   22: 5.9e-01
5391	VDZ39957.1	 252	   0.8	 5.9E-01	 3.4E+03 	  0.00%	 1	transcriptional regulator [Streptococcus dysgalactiae subsp. dysgalactiae]	   22: 5.9e-01
5392	VEF04194.1	 284	   0.8	 5.9E-01	 3.4E+03 	  0.00%	 1	transcriptional regulator [Streptococcus dysgalactiae subsp. equisimilis]	   22: 5.9e-01
5393	ACB89409.1	 257	   0.7	 6.0E-01	 3.4E+03 	  0.00%	 1	transcriptional activator, Rgg/GadR/MutR family protein, C-terminal domain [Streptococcus pneumoniae CGSP14]	  198: 6.0e-01
5394	BAK59181.1	 257	   0.7	 6.0E-01	 3.4E+03 	  0.00%	 1	transcription regulator [Lactococcus garvieae ATCC 49156]	  119: 6.0e-01
5395	BAK61149.1	 257	   0.7	 6.0E-01	 3.4E+03 	  0.00%	 1	transcription regulator [Lactococcus garvieae Lg2]	  119: 6.0e-01
5396	AHJ32133.1	 257	   0.7	 6.0E-01	 3.5E+03 	  0.00%	 1	transcriptional regulator [Lactobacillus paracasei N1115]	   95: 6.0e-01
5397	BBC75758.1	 270	   0.7	 6.0E-01	 3.4E+03 	  0.00%	 1	phage repressor [Lactococcus cremoris]	  185: 6.0e-01
5398	QGN29521.1	 396	   0.7	 6.0E-01	 3.4E+03 	  0.00%	 1	ImmA/IrrE family metallo-endopeptidase [Enterococcus casseliflavus]	  333: 6.0e-01
5399	QPR49562.1	 257	   0.7	 6.0E-01	 3.4E+03 	  0.00%	 1	helix-turn-helix transcriptional regulator [Lactococcus garvieae]	  119: 6.0e-01
5400	QQB43521.1	 257	   0.7	 6.0E-01	 3.4E+03 	  0.00%	 1	helix-turn-helix transcriptional regulator [Lactococcus garvieae]	  119: 6.0e-01
5401	QQC57153.1	 257	   0.7	 6.0E-01	 3.4E+03 	  0.00%	 1	helix-turn-helix transcriptional regulator [Lactococcus garvieae]	  119: 6.0e-01
5402	QQC72509.1	 257	   0.7	 6.0E-01	 3.4E+03 	  0.00%	 1	helix-turn-helix transcriptional regulator [Lactococcus garvieae]	  119: 6.0e-01
5403	BCO04424.1	 270	   0.7	 6.0E-01	 3.4E+03 	  0.00%	 1	hypothetical protein LLG32_25180 [Lactococcus cremoris]	  185: 6.0e-01
5404	BCO07279.1	 270	   0.7	 6.0E-01	 3.4E+03 	  0.00%	 1	hypothetical protein LLC_25190 [Lactococcus cremoris]	  185: 6.0e-01
5405	QSQ98015.1	 257	   0.7	 6.0E-01	 3.4E+03 	  0.00%	 1	helix-turn-helix transcriptional regulator [Lactococcus garvieae]	  119: 6.0e-01
5406	QSR00001.1	 257	   0.7	 6.0E-01	 3.4E+03 	  0.00%	 1	helix-turn-helix transcriptional regulator [Lactococcus garvieae]	  119: 6.0e-01
5407	QSR01832.1	 257	   0.7	 6.0E-01	 3.4E+03 	  0.00%	 1	helix-turn-helix transcriptional regulator [Lactococcus sp. LG1074]	  119: 6.0e-01
5408	QSR04222.1	 257	   0.7	 6.0E-01	 3.4E+03 	  0.00%	 1	helix-turn-helix transcriptional regulator [Lactococcus sp. LG1267]	  119: 6.0e-01
5409	QSR10551.1	 257	   0.7	 6.0E-01	 3.4E+03 	  0.00%	 1	helix-turn-helix transcriptional regulator [Lactococcus sp. LG592]	  119: 6.0e-01
5410	QSR12162.1	 257	   0.7	 6.0E-01	 3.4E+03 	  0.00%	 1	helix-turn-helix transcriptional regulator [Lactococcus sp. LG606]	  119: 6.0e-01
5411	ACK93134.1	 262	   0.7	 6.1E-01	 3.5E+03 	  0.00%	 1	helix-turn-helix domain protein [Bacillus cereus G9842]	  153: 6.1e-01
5412	BAK99844.1	 280	   0.7	 6.1E-01	 3.5E+03 	  0.00%	 1	putative Xre family DNA-binding protein [Oscillibacter valericigenes Sjm18-20]	  205: 6.1e-01
5413	AFQ27410.1	 262	   0.7	 6.1E-01	 3.5E+03 	  0.00%	 1	helix-turn-helix domain-containing protein [Bacillus thuringiensis HD-789]	  153: 6.1e-01
5414	AIW12460.1	 388	   0.7	 6.1E-01	 3.5E+03 	  0.00%	 1	DNA-binding protein [Streptococcus pyogenes]	  341: 6.1e-01
5415	AJH07282.1	 262	   0.7	 6.1E-01	 3.5E+03 	  0.00%	 1	helix-turn-helix family protein [Bacillus thuringiensis HD1002]	  153: 6.1e-01
5416	AJQ60250.1	 262	   0.7	 6.1E-01	 3.5E+03 	  0.00%	 1	XRE family transcriptional regulator [Bacillus thuringiensis serovar morrisoni]	  153: 6.1e-01
5417	AMR86043.1	 262	   0.7	 6.1E-01	 3.5E+03 	  0.00%	 1	transcriptional regulator [Bacillus thuringiensis]	  153: 6.1e-01
5418	AND08971.1	 262	   0.7	 6.1E-01	 3.5E+03 	  0.00%	 1	transcriptional regulator [Bacillus thuringiensis serovar alesti]	  153: 6.1e-01
5419	AUC90808.1	 301	   0.7	 6.1E-01	 3.5E+03 	  0.00%	 1	XRE family transcriptional regulator [Streptococcus suis]	  197: 6.1e-01
5420	AND25473.1	 262	   0.7	 6.1E-01	 3.5E+03 	  0.00%	 1	XRE family transcriptional regulator [Bacillus thuringiensis serovar israelensis]	  153: 6.1e-01
5421	AZN76837.1	 267	   0.7	 6.1E-01	 3.5E+03 	  0.00%	 1	hypothetical protein CXB72_06805 [Lactobacillus acidophilus]	   21: 6.1e-01
5422	QCJ48842.1	 262	   0.7	 6.1E-01	 3.5E+03 	  0.00%	 1	helix-turn-helix domain-containing protein [Bacillus thuringiensis]	  153: 6.1e-01
5423	QFP90103.1	 262	   0.7	 6.1E-01	 3.5E+03 	  0.00%	 1	helix-turn-helix domain-containing protein [Bacillus thuringiensis]	  153: 6.1e-01
5424	QJU63466.1	 262	   0.7	 6.1E-01	 3.5E+03 	  0.00%	 1	helix-turn-helix domain-containing protein [Bacillus thuringiensis serovar israelensis]	  153: 6.1e-01
5425	QKH17498.1	 262	   0.7	 6.1E-01	 3.5E+03 	  0.00%	 1	helix-turn-helix domain-containing protein [Bacillus thuringiensis]	  153: 6.1e-01
5426	BBM19221.1	 291	   0.7	 6.1E-01	 3.5E+03 	  0.00%	 1	hypothetical protein G15_2893 [Enterococcus avium]	   71: 6.1e-01
5427	QTA57247.1	 301	   0.7	 6.1E-01	 3.5E+03 	  0.00%	 1	helix-turn-helix transcriptional regulator [Streptococcus suis]	  197: 6.1e-01
5428	CAR86411.1	 278	   0.7	 6.2E-01	 3.5E+03 	  0.00%	 1	Transcriptional activator [Lactobacillus rhamnosus GG]	  224: 6.2e-01
5429	AGE38158.1	 299	   0.7	 6.2E-01	 3.6E+03 	  0.00%	 1	Hypothetical protein zj316_0619 [Lactobacillus plantarum ZJ316]	  124: 6.2e-01
5430	CEN29243.1	 294	   0.7	 6.2E-01	 3.5E+03 	  0.00%	 1	HTH-type transcriptional regulator [Lactococcus piscium MKFS47]	  241: 6.2e-01
5431	AQG73796.1	 278	   0.7	 6.2E-01	 3.5E+03 	  0.00%	 1	DNA-directed RNA polymerase subunit beta [Lacticaseibacillus rhamnosus]	  224: 6.2e-01
5432	ASB59799.1	 261	   0.7	 6.2E-01	 3.6E+03 	  0.00%	 1	transcriptional regulator [Bacillus sp. MD-5]	    5: 6.2e-01
5433	ASL78850.1	 296	   0.7	 6.2E-01	 3.6E+03 	  0.00%	 1	hypothetical protein GBLP1_g0366 [Lactobacillus plantarum]	  121: 6.2e-01
5434	QGX46049.1	 290	   0.7	 6.2E-01	 3.5E+03 	  0.00%	 1	Rgg/GadR/MutR family transcriptional regulator [Streptococcus equinus]	  200: 6.2e-01
5435	QIW78810.1	 261	   0.7	 6.2E-01	 3.6E+03 	  0.00%	 1	helix-turn-helix transcriptional regulator [Bacillus tequilensis]	    5: 6.2e-01
5436	QUH17187.1	 278	   0.7	 6.2E-01	 3.5E+03 	  0.00%	 1	helix-turn-helix domain-containing protein [Lacticaseibacillus rhamnosus]	  224: 6.2e-01
5437	QUS96118.1	 278	   0.7	 6.2E-01	 3.5E+03 	  0.00%	 1	helix-turn-helix domain-containing protein [Lacticaseibacillus rhamnosus]	  224: 6.2e-01
5438	VED93233.1	 290	   0.7	 6.2E-01	 3.5E+03 	  0.00%	 1	transcriptional activator, Rgg/GadR/MutR family, C-terminal domain protein [Streptococcus equinus]	  200: 6.2e-01
5439	VTS91228.1	 290	   0.7	 6.2E-01	 3.5E+03 	  0.00%	 1	transcriptional activator, Rgg/GadR/MutR family, C-terminal domain protein [Streptococcus equinus]	  200: 6.2e-01
5440	AQY40117.1	 277	   0.7	 6.3E-01	 3.6E+03 	  0.00%	 1	transcriptional regulator [Bacillus thuringiensis]	  168: 6.3e-01
5441	AXJ12056.1	 302	   0.7	 6.3E-01	 3.6E+03 	  0.00%	 1	hypothetical protein Sp14A_00830 [Streptococcus pluranimalium]	   86: 6.3e-01
5442	QCE35988.1	 292	   0.7	 6.3E-01	 3.6E+03 	  0.00%	 1	Rgg/GadR/MutR family transcriptional regulator [Streptococcus pasteurianus]	  115: 6.3e-01
5443	QDQ07080.1	 262	   0.7	 6.3E-01	 3.6E+03 	  0.00%	 1	XRE family transcriptional regulator [Bacillus sp. BD59S]	  153: 6.3e-01
5444	QGM23271.1	 286	   0.7	 6.3E-01	 3.6E+03 	  0.00%	 1	helix-turn-helix domain-containing protein [Streptococcus equi subsp. zooepidemicus]	  193: 6.3e-01
5445	QTZ57269.1	 286	   0.7	 6.3E-01	 3.6E+03 	  0.00%	 1	hypothetical protein JFMEOBDD_01353 [Streptococcus equi subsp. zooepidemicus]	  193: 6.3e-01
5446	QUQ79777.1	 286	   0.7	 6.3E-01	 3.6E+03 	  0.00%	 1	hypothetical protein LJFMMFNO_00781 [Streptococcus equi subsp. zooepidemicus]	  193: 6.3e-01
5447	QRY15971.1	 277	   0.7	 6.3E-01	 3.6E+03 	  0.00%	 1	helix-turn-helix domain-containing protein [Bacillus cereus]	  168: 6.3e-01
5448	SQE95611.1	 286	   0.7	 6.3E-01	 3.6E+03 	  0.00%	 1	DNA-binding protein [Streptococcus equi subsp. zooepidemicus]	  193: 6.3e-01
5449	SQF05277.1	 286	   0.7	 6.3E-01	 3.6E+03 	  0.00%	 1	DNA-binding protein [Streptococcus equi subsp. zooepidemicus]	  193: 6.3e-01
5450	AWL26606.1	 287	   0.6	 6.4E-01	 3.7E+03 	  0.00%	 1	Rgg/GadR/MutR family transcriptional regulator [Streptococcus suis]	  193: 6.4e-01
5451	QCE39413.1	 287	   0.6	 6.4E-01	 3.7E+03 	  0.00%	 1	helix-turn-helix domain-containing protein [Streptococcus suis]	  193: 6.4e-01
5452	SSC64126.1	 287	   0.6	 6.4E-01	 3.7E+03 	  0.00%	 1	Positive transcriptional regulator MutR family [Streptococcus thermophilus]	   73: 6.4e-01
5453	VTS28003.1	 295	   0.7	 6.4E-01	 3.6E+03 	  0.00%	 1	HTH-type transcriptional regulator rgg [Streptococcus dysgalactiae subsp. equisimilis]	  226: 6.4e-01
5454	VTT03867.1	 295	   0.7	 6.4E-01	 3.6E+03 	  0.00%	 1	HTH-type transcriptional regulator rgg [Streptococcus dysgalactiae subsp. equisimilis]	  226: 6.4e-01
5455	AMC00138.1	 263	   0.6	 6.5E-01	 3.7E+03 	  0.00%	 1	hypothetical protein AWM76_00395 [Aerococcus viridans]	  173: 6.5e-01
5456	QPS70560.1	 257	   0.6	 6.5E-01	 3.7E+03 	  0.00%	 1	helix-turn-helix transcriptional regulator [Lactococcus garvieae]	  119: 6.5e-01
5457	QQD65687.1	 287	   0.6	 6.5E-01	 3.7E+03 	  0.00%	 1	hypothetical protein JDW14_00725 [Aerococcaceae bacterium zg-252]	  194: 6.5e-01
5458	VEJ36269.1	 325	   0.6	 6.5E-01	 3.7E+03 	  0.00%	 1	HTH-type transcriptional regulator immR [Peptoniphilus ivorii]	   19: 6.5e-01
5459	AGY39824.1	 285	   0.6	 6.6E-01	 3.8E+03 	  0.00%	 1	MutR family transcriptional regulator [Streptococcus sp. I-G2]	   73: 6.6e-01
5460	AVX20202.1	 256	   0.6	 6.6E-01	 3.8E+03 	  0.00%	 1	helix-turn-helix protein [Carboxydocella thermautotrophica]	  130: 6.6e-01
5461	AEH55393.1	 295	   0.6	 6.7E-01	 3.9E+03 	  0.00%	 1	DNA-binding helix-turn-helix protein [Streptococcus parasanguinis ATCC 15912]	  110: 6.7e-01
5462	ALC51868.1	 262	   0.6	 6.7E-01	 3.8E+03 	  0.00%	 1	XRE family transcriptional regulator [Bacillus cereus]	  153: 6.7e-01
5463	ARV93704.1	 262	   0.6	 6.7E-01	 3.8E+03 	  0.00%	 1	transcriptional regulator [Bacillus thuringiensis]	  153: 6.7e-01
5464	QLL68034.1	 285	   0.6	 6.7E-01	 3.9E+03 	  0.00%	 1	helix-turn-helix domain-containing protein [Lactobacillus johnsonii]	   95: 6.7e-01
5465	QQB84846.1	 293	   0.6	 6.7E-01	 3.9E+03 	  0.00%	 1	helix-turn-helix transcriptional regulator [Enterococcus casseliflavus]	   85: 6.7e-01
5466	QWL82805.1	 295	   0.6	 6.7E-01	 3.9E+03 	  0.00%	 1	hypothetical protein SKZB199_1011 [Streptococcus sp. ZB199]	  110: 6.7e-01
5467	AAV42726.1	 267	   0.6	 6.8E-01	 3.9E+03 	  0.00%	 1	hypothetical protein LBA0867 [Lactobacillus acidophilus NCFM]	   21: 6.8e-01
5468	AGK94059.1	 267	   0.6	 6.8E-01	 3.9E+03 	  0.00%	 1	hypothetical protein LA14_0889 [Lactobacillus acidophilus La-14]	   21: 6.8e-01
5469	ASN46763.1	 267	   0.6	 6.8E-01	 3.9E+03 	  0.00%	 1	hypothetical protein CGZ81_06080 [Lactobacillus acidophilus]	   21: 6.8e-01
5470	ASW11099.1	 272	   0.6	 6.8E-01	 3.9E+03 	  0.00%	 1	XRE family transcriptional regulator [Lactobacillus delbrueckii subsp. lactis DSM 20072]	  227: 6.8e-01
5471	AVW86676.1	 267	   0.6	 6.8E-01	 3.9E+03 	  0.00%	 1	hypothetical protein LA20079_02655 [Lactobacillus acidophilus]	   21: 6.8e-01
5472	AZA24544.1	 272	   0.6	 6.8E-01	 3.9E+03 	  0.00%	 1	XRE family transcriptional regulator [Lactobacillus delbrueckii subsp. lactis]	  227: 6.8e-01
5473	QTG34883.1	 272	   0.6	 6.8E-01	 3.9E+03 	  0.00%	 1	helix-turn-helix domain-containing protein [Lactobacillus delbrueckii subsp. lactis]	  227: 6.8e-01
5474	SUY96847.1	 272	   0.6	 6.8E-01	 3.9E+03 	  0.00%	 1	contains transcriptional regulator helix-turn-helix domain [Lactobacillus delbrueckii subsp. lactis]	  227: 6.8e-01
5475	AHZ52475.1	 262	   0.5	 6.9E-01	 4.0E+03 	  0.00%	 1	helix-turn-helix domain-containing protein [Bacillus thuringiensis serovar kurstaki str. YBT-1520]	  153: 6.9e-01
5476	AIE34895.1	 262	   0.5	 6.9E-01	 4.0E+03 	  0.00%	 1	helix-turn-helix domain-containing protein [Bacillus thuringiensis serovar kurstaki str. HD-1]	  153: 6.9e-01
5477	AQQ64269.1	 277	   0.5	 6.9E-01	 4.0E+03 	  0.00%	 1	SPBc2 prophage-derived putative HTH-type transcriptional regulator YonR [Bacillus cereus]	  168: 6.9e-01
5478	ARC34790.1	 264	   0.5	 6.9E-01	 3.9E+03 	  0.00%	 1	phage repressor protein (plasmid) [Streptococcus equinus]	   92: 6.9e-01
5479	ARC34923.1	 264	   0.5	 6.9E-01	 3.9E+03 	  0.00%	 1	phage repressor protein (plasmid) [Streptococcus equinus]	   92: 6.9e-01
5480	QJU34076.1	 277	   0.5	 6.9E-01	 4.0E+03 	  0.00%	 1	helix-turn-helix domain-containing protein [Bacillus cereus]	  168: 6.9e-01
